en,ngiemboon
articulatio radiocarpea,kɔ́ɔntè pwó
scrapper,kɔ̀ɔn màncù
hell on earth,lepÿé mmɔ̌g
flood,kɔ́ɔn menʉ́
cloudburst,kɔ́ɔn menʉ́
esteem,kwɔ̀gɔ nnɛ́
sureness,lezab ntʉ́m
log,gʉ̀me mmɔ́g
mouthpiece,lecʉmé ntse
honor,kwɔ̀gɔ nnɛ́
Burmann’s basketgrass,gaʼa ncÿɔ̀b
flame,lʉ́me mmɔ̌g
k. potato disease,lekwà ndɔɔn
pearl,lesoŋ shÿóo
deluge,kɔ́ɔn menʉ́
counterchange,lefegé nzsè
burial,letuŋó mpfó
shadowiness,jʉʼʉ sẅisẅé
crap,lekɔʼɔ́ zɛ́
waddle,lelàb kénáŋ
k. cultural dance,mbáʼ ntsɔɔn
bed wetter,mátsìtsìikú
menage,lekyè mmɔ́g
shade,jʉʼʉ sẅisẅé
tack,lefagá nzsè
shadowy,kwɔ́g lelúʼ
netherworld,lepÿé mmɔ̌g
tusk,lesoŋ shÿóo
bedwetter,mátsìtsìikú
ungenerous,kẅɛ́ɛ pwòon
yellow-billed oxpecker,fɔ́gɔ̀ ncùm
tint,jʉʼʉ sẅisẅé
granitic,legẅi mmɔ̌g
interchange,lefagá nzsè
fishy,kwɔ́g lelúʼ
sp. ant,jʉ́jÿó pwɔʼ
speckled plate,káŋa mekéle
cultivated squash calabash,gígyé sésɔg
sick stomach,lepfòm ndǔm
man,cÿɔ́ʼ ntɔ́ʼ
warmonger,lyɛ̀bte ncù
soaker,kɔ́ɔn menʉ́
refinement,jʉʼʉ sẅisẅé
downpour,kɔ́ɔn menʉ́
waterspout,kɔ́ɔn menʉ́
forbearance,kwɔ̀gɔ nnɛ́
underworld,lepÿé mmɔ̌g
switch,lefagá nzsè
non,kaa ... wɔ́
concourse,letemé ntse
national,lekyè mmɔ́g
suspect,kwɔ́g lelúʼ
torrent,kɔ́ɔn menʉ́
regard,kwɔ̀gɔ nnɛ́
dekametre,letiʼí ntse
suspicious,kwɔ́g lelúʼ
hoot,kwɔ̀g kwɔ̀g
showing,lezyɛ́ʼ ndá
assurance,lezab ntʉ́m
solitaire,kwɔ̀gɔ nnɛ́
abide by,kwɔ̀gɔ nnɛ́
interment,letuŋó mpfó
inundation,kɔ́ɔn menʉ́
high heel,kẅɛ̀ʼ ntsíŋ
tack,lefegé nzsè
replace,lefagá nzsè
Hell,lepÿé mmɔ̌g
sound of glass objects falling,cÿáŋaláŋláŋ
sp. crab,kɔ́ɔn menʉ́
next year,fʉ̀ʼ páʼɔɔn
courtesy,kwɔ̀gɔ nnɛ́
termite mound,fʉ̀ŋe sɔ̀ɔn
sterile animal,fÿɛ́ɛ nɔ̀ɔn
base,lekyè mmɔ́g
militarist,lyɛ̀bte ncù
tincture,jʉʼʉ sẅisẅé
k. condiment,kɔ́ɔnŋwɔ́ɔn
poop,lekɔʼɔ́ zɛ́
interchange,lefegé nzsè
burying,letuŋó mpfó
meagre,kẅɛ́ɛ pwòon
observe,kwɔ̀gɔ nnɛ́
home base,lekyè mmɔ́g
gentleman's gentleman,cÿɔ́ʼ ntɔ́ʼ
combatant,kɔ̀ɔn màncù
brickwork,lepwǒon ndá
give thanks,cʉ́ʼ pɛ́ʼɛ̀
obdurate,legẅi mmɔ̌g
yaw,kwɔ̀g mekẅǐ
switch,lefegé nzsè
scrimy,gʉ̀ŋe ńkÿɛ́
grudging,gʉ̀ŋe ńkÿɛ́
sp. green grasshopper,fèfùʼ metyé
dam,letiʼí ntse
prize,kwɔ̀gɔ nnɛ́
sin,lepÿé mmɔ̌g
shadow,jʉʼʉ sẅisẅé
looseness,lepfòm nkwo
pit,lepÿé mmɔ̌g
alternate,lefagá nzsè
dearest,lelwò nŋwáʼ
tone,jʉʼʉ sẅisẅé
give-and-take,lefagá nzsè
shadowed,kwɔ́g lelúʼ
evil person,máfɛ̌ metyé
coggle,lelàb kénáŋ
decameter,letiʼí ntse
bad wine,kikíi melùʼ
combustible material,kẅìge mmɔ́g
eye,máa lejÿɔ́g
reciprocation,lefagá nzsè
tiger beetle,leshʉŋé pîɛ
decametre,letiʼí ntse
thanks,cʉ́ʼ pɛ́ʼɛ̀
deference,kwɔ̀gɔ nnɛ́
totter,lelàb kénáŋ
dwelling house,lekyè mmɔ́g
k. hat,cÿɔ̀ʼɔ mbúm
life plant,mákemte púɔ
replace,lefegé nzsè
ghost,jʉʼʉ sẅisẅé
substitute,lefagá nzsè
k. bamboo stool,kwɔ̀ʼɔ ndʉŋ
appellation of affection,kwɔ̀ʼ melǒŋ
belief,lezab ntʉ́m
shade off,jʉʼʉ sẅisẅé
anthill,fʉ̀ŋe sɔ̀ɔn
spectre,jʉʼʉ sẅisẅé
sp. ant,mákěm nkwàʼ
confluence,letemé ntse
casual,lyɛ̌ʼ ntsèm
dyke,letiʼí ntse
change,lefegé nzsè
shit,lekɔʼɔ́ zɛ́
meeting,letemé ntse
see you soon,à cʉ́ʼ púʼu
home plate,lekyè mmɔ́g
flare,lʉ́me mmɔ̌g
scorpion,kẅé mpfwɔ̀ʼ
value,kwɔ̀gɔ nnɛ́
wrist joint,kɔ́ɔntè pwó
honey,lelwò nŋwáʼ
house,lekyè mmɔ́g
video display,lezyɛ́ʼ ndá
bad luck,kùbo ngɔ́ɔn
person who spoils things,máfɛ̌ metyé
fire,lʉ́me mmɔ̌g
turd,lekɔʼɔ́ zɛ́
yawn,kwɔ̀g mekẅǐ
sassing,lecʉmé ntse
thank,cʉ́ʼ pɛ́ʼɛ̀
flaming,lʉ́me mmɔ̌g
Flint,legẅi mmɔ̌g
lip,lecʉmé ntse
I'm calling you.,N tóŋo gẅí.
dodder,lelàb kénáŋ
gentleman,cÿɔ́ʼ ntɔ́ʼ
graveyard,mbèlengàlôŋ
framboesia,kwɔ̀g mekẅǐ
wetter,mátsìtsìikú
alternate,lefegé nzsè
give-and-take,lefegé nzsè
nursing home,lekyè mmɔ́g
communicating,lejǔʼ shwóŋ
fighter,kɔ̀ɔn màncù
mantis,lʉ̀ŋe lefùɔ
blouse,gegÿɛ́ nzsó
inhumation,letuŋó mpfó
subtlety,jʉʼʉ sẅisẅé
Scorpio,kẅé mpfwɔ̀ʼ
louche,kwɔ́g lelúʼ
beekeeping,lesẅɛ̀ ŋwáʼ
Your house has fallen.,Ndá gi gwě.
exhibit,lezyɛ́ʼ ndá
prise,kwɔ̀gɔ nnɛ́
sp. nettle,mbâmbǎ mekú
umbrageous,kwɔ́g lelúʼ
expose,lezyɛ́ʼ ndá
exchange,lefagá nzsè
substitute,lefegé nzsè
authority,lezab ntʉ́m
entombment,letuŋó mpfó
k. condiment,kùbo njÿòon
day by day,lyɛ̌ʼ ntsèm
wild animal,fÿɛ́ɛ nɔ̀ɔn
show,lezyɛ́ʼ ndá
radiocarpal joint,kɔ́ɔntè pwó
niggardly,gʉ̀ŋe ńkÿɛ́
plate,lekyè mmɔ́g
yaws,kwɔ̀g mekẅǐ
flip-flop,lefagá nzsè
violent stream,kɔ́ɔn menʉ́
transpose,lefagá nzsè
carpus,kɔ́ɔntè pwó
battler,kɔ̀ɔn màncù
notion,lezab ntʉ́m
ivory,lesoŋ shÿóo
shite,lekɔʼɔ́ zɛ́
Scorpio the Scorpion,kẅé mpfwɔ̀ʼ
day-after-day,lyɛ̌ʼ ntsèm
nether region,lepÿé mmɔ̌g
feeling,lezab ntʉ́m
sp. weed,lepʉ́méshʉŋ
perdition,lepÿé mmɔ̌g
confidence,lezab ntʉ́m
belligerent,kɔ̀ɔn màncù
He will come.,À ge lu tó.
daily,lyɛ̌ʼ ntsèm
apiculture,lesẅɛ̀ ŋwáʼ
sp. insect that foams with saliva,máfɛ̌ metyé
Scorpion,kẅé mpfwɔ̀ʼ
rima oris,lecʉmé ntse
dwelling,lekyè mmɔ́g
meagerly,kẅɛ́ɛ pwòon
life plant,mákʉmte púɔ
verbalise,lecʉmé ntse
shady,kwɔ́g lelúʼ
spook,jʉʼʉ sẅisẅé
hell,lepÿé mmɔ̌g
everyday,lyɛ̌ʼ ntsèm
day-by-day,lyɛ̌ʼ ntsèm
snake pit,lepÿé mmɔ̌g
utter,lecʉmé ntse
k. hat,cÿɔ̀ʼɔ cʉ́ŋ
trust,lezab ntʉ́m
k. skin disease,láʼa ncÿɔ̀b
dam up,letiʼí ntse
flip,lefagá nzsè
Flint River,legẅi mmɔ̌g
love,lelwò nŋwáʼ
water point,letiʼí ntse
wraith,jʉʼʉ sẅisẅé
sepulture,letuŋó mpfó
bone,lesoŋ shÿóo
nuance,jʉʼʉ sẅisẅé
diarrhea,lepfòm nkwo
exchange,lefegé nzsè
tad,jʉʼʉ sẅisẅé
place,lekyè mmɔ́g
home,lekyè mmɔ́g
dkm,letiʼí ntse
Hades,lepÿé mmɔ̌g
wrinkle duck beak,kekàʼa ndóŋ
longanimity,kwɔ̀gɔ nnɛ́
know-how,lezsě legÿò
back talk,lecʉmé ntse
flip-flop,lefegé nzsè
transpose,lefegé nzsè
specter,jʉʼʉ sẅisẅé
rest home,lekyè mmɔ́g
necropolis,mbèlengàlôŋ
speak,lecʉmé ntse
impression,lezab ntʉ́m
respect,kwɔ̀gɔ nnɛ́
logarithm,gʉ̀me mmɔ́g
inferno,lepÿé mmɔ̌g
butcher shop,legwaŋ mbab
nicety,jʉʼʉ sẅisẅé
mantid,lʉ̀ŋe lefùɔ
oral cavity,lecʉmé ntse
patience,kwɔ̀gɔ nnɛ́
verbalize,lecʉmé ntse
communication,lejǔʼ shwóŋ
sp. white termite,fégyaŋngwɔʼ
family,lekyè mmɔ́g
abode,lekyè mmɔ́g
merging,letemé ntse
dirt,lekɔʼɔ́ zɛ́
beloved,lelwò nŋwáʼ
burial site,mbèlengàlôŋ
funny,kwɔ́g lelúʼ
internal,lekyè mmɔ́g
hellhole,lepÿé mmɔ̌g
diarrhoea,lepfòm nkwo
blaze,lepÿé mmɔ̌g
burial ground,mbèlengàlôŋ
obedience,kwɔ̀gɔ nnɛ́
flinty,legẅi mmɔ̌g
self-assurance,lezab ntʉ́m
sp. weed used for treating earaches,lejúʼu ngẅi
sp. nettle,mbâmbǎ kwɔb
Scheol,lepÿé mmɔ̌g
sweet broomweed,kɔ̀te mánjù
fly-by-night,kwɔ́g lelúʼ
flip,lefegé nzsè
swerve,kwɔ̀g mekẅǐ
shadiness,jʉʼʉ sẅisẅé
sound of large tubers or large fruit leaving a receptacle,fwɔ̀ʼ fwɔ̀ʼ
fill in,jʉʼʉ sẅisẅé
presentation,lezyɛ́ʼ ndá
dear,lelwò nŋwáʼ
sass,lecʉmé ntse
backtalk,lecʉmé ntse
good manners,kwɔ̀gɔ nnɛ́
stony,legẅi mmɔ̌g
scrimpy,kẅɛ́ɛ pwòon
the pits,lepÿé mmɔ̌g
dike,letiʼí ntse
greased animal,fÿɛ́ɛ nɔ̀ɔn
oral fissure,lecʉmé ntse
He has already come.,À keen ńtó.
self-confidence,lezab ntʉ́m
burying ground,mbèlengàlôŋ
stingy,kẅɛ́ɛ pwòon
paddle,lelàb kénáŋ
display,lezyɛ́ʼ ndá
frambesia,kwɔ̀g mekẅǐ
change,lefagá nzsè
looseness of the bowels,lepfòm nkwo
interior,lekyè mmɔ́g
respectfulness,kwɔ̀gɔ nnɛ́
off-white,lesoŋ shÿóo
formicary,fʉ̀ŋe sɔ̀ɔn
gape,kwɔ̀g mekẅǐ
toddle,lelàb kénáŋ
wrist,kɔ́ɔntè pwó
sp. speckled beans,káŋa mekéle
groundnut shell with three grains,máfǒmantʉ́m
wetter,mátsìtsìindá
regular army,kɔ̀ɔn mánzòŋ
sp. furry caterpillar,mámbàŋa tẅɛ́
nictitate,kàba lejÿɔ́g
see you soon,à cʉʼ wɔ́gɔ̀
irritant,lekyɛ̌ kúkwò
ground forces,kɔ̀ɔn mánzòŋ
antelope grass,laʼá ndÿɔgɔ́
proficient,màʼa te shwò
marvellous,mambáŋambíle
semivowel,gèbe ncwògʉ̀
woodpecker,kékɔ́ʼ metÿǒ
watchfulness,legwɔgɔ́lɔ́g
green banana,lyága nkandi
Army,kɔ̀ɔn mánzòŋ
split second,kàba lejÿɔ́g
sp. brown or blackish crab,kɔ́ɔn mantse
document,lepuʼú ŋweʼe
two francs,feláŋ sépʉ́a
evil person,máfɔ̌b metyé
lid,kùbo lejÿɔ́g
sp. cricket,kátsyé mànku
wax,lefóon nŋwáʼ
text file,lepuʼú ŋweʼe
wrist joint,lejÿɔgɔ́ pwó
winking,kàba lejÿɔ́g
heaven-sent,mambáŋambíle
lemon grass,fipà ngalásè
adept,màʼa te shwò
spikelet,lekyɛ̌ kúkwò
yellow wood sorrel,matsáŋ ngwáŋ
Bruce’s green pigeon,kàpʉ̀ŋe mbÿě
sp. weed,letse mánzsè
person who spoils things,máfɔ̌b metyé
basin,lesɔgɔ́ nnɛ́
washbasin,lesɔgɔ́ nnɛ́
spine,lekyɛ̌ kúkwò
boundary tree,gwèle sẅɛ̀ʼɛ
Tilapia,cʉ́ʼ múɔ lyé
lavabo,lesɔgɔ́ nnɛ́
k. hat,cÿɔ̀ʼɔ melÿò
chain saw,mashʉŋ metÿǒ
United States Army,kɔ̀ɔn mánzòŋ
sp. creeper,lepwɔʼ nkʉ́a
trice,kàba lejÿɔ́g
lemongrass,fipà ngalásè
jiffy,kàba lejÿɔ́g
ascendent,mángʉa njʉ̀ʼ
Eisentraut’s chameleon,kénáŋ mandóŋ
articulatio talocruralis,lelÿɔʼté kwò
It just arrived anyway.,À kě ńtó tó.
written document,lepuʼú ŋweʼe
good manners,lezsě lenéŋè
ear lobe,cÿɔ́ʼ letuŋó
woodcutter,kékɔ́ʼ metÿǒ
disavowal,lʉ̀ʼʉ mefʉ̀a
concourse,lepumtě ntse
army,kɔ̀ɔn mánzòŋ
practiced,màʼa te shwò
blinking,kàba lejÿɔ́g
Is he coming,A ne ńtóo ka
blink,kàba lejÿɔ́g
eye blink,kàba lejÿɔ́g
West African little sparrow-hawk,máfùɔ metoŋó
sp. insect that foams with saliva,máfɔ̌b metyé
ember,lejʉ̀ŋ mmɔ́g
good,màʼa te shwò
sp. fish,kwè ńdíe jʉʼ
US Army,kɔ̀ɔn mánzòŋ
carp,lejÿɔgɔ́ pwó
twinkle,kàba lejÿɔ́g
sticker,lekyɛ̌ kúkwò
flash,kàba lejÿɔ́g
providential,mambáŋambíle
sp. oily herb,gáʼà ndÿɔgɔ́
USA,kɔ̀ɔn mánzòŋ
rattan chair,kwɔ̀ʼɔ lekʉb
blink of an eye,kàba lejÿɔ́g
blink away,kàba lejÿɔ́g
skilful,màʼa te shwò
cavil,lejÿɔgɔ́ pwó
washbowl,lesɔgɔ́ nnɛ́
papers,lepuʼú ŋweʼe
cossid miller moth,gégÿɛ́ ndʉ̀m
sp. vine,mânkoŋ kéloŋ
pricker,lekyɛ̌ kúkwò
sp. aerial yam,letúʼ métsẅè
expert,màʼa te shwò
nictation,kàba lejÿɔ́g
merging,lepumtě ntse
skillful,màʼa te shwò
prickle,lekyɛ̌ kúkwò
wakefulness,legwɔgɔ́lɔ́g
lemongrass oil,fipà ngalásè
“Hèen een een”,Hèen éen een
k. riddle,kème pwó mmó
washstand,lesɔgɔ́ nnɛ́
climb,lefóon nŋwáʼ
bed wetter,mátsìtsìindá
disclaimer,lʉ̀ʼʉ mefʉ̀a
nictitation,kàba lejÿɔ́g
bedwetter,mátsìtsìindá
mortise joint,lelÿɔʼté kwò
glide,gèbe ncwògʉ̀
ancestor,mángʉa njʉ̀ʼ
weather eye,legwɔgɔ́lɔ́g
confluence,lepumtě ntse
meeting,lepumtě ntse
heartbeat,kàba lejÿɔ́g
lavatory,lesɔgɔ́ nnɛ́
full,lefóon nŋwáʼ
vigilance,legwɔgɔ́lɔ́g
winkle,kàba lejÿɔ́g
genus Tilapia,cʉ́ʼ múɔ lyé
lemon leaf,fipà ngalásè
sp. crab,malúʼ ngɔ̀ɔn
sp. white bean,féfɔ́gɔ mekú
rise,lefóon nŋwáʼ
parrot,makwáŋà kwɔb
ankle,lelÿɔʼté kwò
miraculous,mambáŋambíle
Infertility is a disease.,Ekǐŋ ée guɔ.
sp. red cassava,kasálà pepàŋ
root,mángʉa njʉ̀ʼ
corn silk,lelÿò ngesáŋ
twinkling,kàba lejÿɔ́g
seat made of raffia,kwɔ̀ʼɔ nkʉ́a
coal,lejʉ̀ŋ mmɔ́g
sp. vine,mângoŋ kéloŋ
black-crowned waxbill,jʉŋé pʉ̀pÿɛ̂
sp. weed,lezse mánzsè
New York minute,kàba lejÿɔ́g
chicane,lejÿɔgɔ́ pwó
conflux,lepumtě ntse
instant,kàba lejÿɔ́g
wink,kàba lejÿɔ́g
Senegal coucal,mandÿoonmacǔ
eyelid,kùbo lejÿɔ́g
U. S. Army,kɔ̀ɔn mánzòŋ
carpenter miller moth,gégÿɛ́ ndʉ̀m
long-eared owl,kɔ́ɔn méshʉŋ
thorn,lekyɛ̌ kúkwò
endemic disease,guɔ pàga láʼ
ankle joint,lelÿɔʼté kwò
k. stool,kwɔ̀ʼɔ mekwò
Western reef egret,féfɔ́gɔ ncùm
pecker,kékɔ́ʼ metÿǒ
nictate,kàba lejÿɔ́g
ascendant,mángʉa njʉ̀ʼ
marvelous,mambáŋambíle
The loan is not good.,Afùu té poŋ.
leopard moth,gégÿɛ́ ndʉ̀m
handbasin,lesɔgɔ́ nnɛ́
He started running.,À zyě lékÿo.
sp. West African yam,júʼu féfɔ́gɔ
alertness,legwɔgɔ́lɔ́g
peckerwood,kékɔ́ʼ metÿǒ
antecedent,mángʉa njʉ̀ʼ
mount,lefóon nŋwáʼ
warthog,kúnɔ̀ɔn tsẅɛ
palpebra,kùbo lejÿɔ́g
wash-hand basin,lesɔgɔ́ nnɛ́
ascendant,mángɔɔn njʉ̀ʼ
useful for making a pipe or canary,lekɔ̌ɔn lɔ̀ɔn
revise,legiŋé nkímte
k. hat,cÿɔ̀ʼɔ mendóŋ
antecedent,mángɔɔn njʉ̀ʼ
honest,legʉa ntaʼ sí
teardrop,letse lejÿɔ́g
buck,letse lejÿɔ́g
k. hat,cÿɔ̀ʼɔ menzóŋ
trash barrel,legwaʼá kʉ̀ŋe
pants,kème shùu kwò
white pepper,féfɔ́gɔ̀ sɔ̀b
spurge,lepʉ́múɔ tsẅɛ
loofah plant,mángém ntɔ́ɔn
sp. insect,mánkÿo melÿɔʼ
rent,letse lejÿɔ́g
bloomers,kème shùu kwò
spring reservoir,legÿɔ́bɔ ntse
Sunday,lyɛʼɛ́ sẅíŋtè
dustbin,legwaʼá kʉ̀ŋe
displume,letse lejÿɔ́g
Who are you insulting,Ɔ̀ zoonte wɔ́
knickers,kème shùu kwò
banana plant stump,kwɔ̀ʼɔ ngwoon
funfair,legʉa ntaʼ sí
ashcan,legwaʼá kʉ̀ŋe
bonny,legʉa ntaʼ sí
trash bin,legwaʼá kʉ̀ŋe
fairly,legʉa ntaʼ sí
trash can,legwaʼá kʉ̀ŋe
I salute you,N tsyɛʼté lee
blunt instrument,kùmo kẅíʼ múɔ
shoot,letse lejÿɔ́g
Tâm still came.,Tâm ké tó tó.
Did he really come,À kwǎʼ ńtó lá
He had come since.,À ka láʼ ńtó.
rip,letse lejÿɔ́g
local rain shower,lúu nzǐŋ nzǐŋ
just,legʉa ntaʼ sí
snag,letse lejÿɔ́g
wild poinsettia,lepʉ́múɔ tsẅɛ
clean,legʉa ntaʼ sí
shoot down,letse lejÿɔ́g
average,legʉa ntaʼ sí
k. hat with a large brim,cÿɔ̀ʼɔ legwóŋ
person responsible,fùɔ má ntsɔ̀ʼ
fairish,legʉa ntaʼ sí
sp. spurge,lepʉ́múɔ kwɔb
garbage can,legwaʼá kʉ̀ŋe
dance spear,lekwoŋ shÿɔ́ʼ
wastebin,legwaʼá kʉ̀ŋe
revisal,legiŋé nkímte
chocolate weed,gegàŋa nkèsàŋ
k. white hat,cÿɔ̀ʼɔ melʉ́a
Sun,lyɛʼɛ́ sẅíŋtè
evenhandedly,legʉa ntaʼ sí
no longer,cʉ́ʼʉ ... wɔ́
tear,letse lejÿɔ́g
alteration,legiŋé nkímte
village mango,máangwèle láʼ
snap,letse lejÿɔ́g
bust,letse lejÿɔ́g
sp. tree,kùbo ndèndʉ́m
revision,legiŋé nkímte
Lord's Day,lyɛʼɛ́ sẅíŋtè
k. musical instrument,gwɔ́gɔ mbɔ̀ɔn
rewrite,legiŋé nkímte
sp. weed,jʉ̀jÿó méshʉŋ
deplumate,letse lejÿɔ́g
ember,legÿɔ̀ʼ mmɔ́g
green plantain,lyága nkàndòŋ
family head,fùɔ tsìŋe ndá
armchair,kwɔ̀ʼɔ njʉʼʉ́
bazaar,legʉa ntaʼ sí
drawers,kème shùu kwò
mediocre,legʉa ntaʼ sí
sound of a casserole lid falling onto a cement floor,kʉ́ŋelʉ́ŋlʉ́ŋ
Don't go near the fire.,Te fúa mmɔ̌g.
ash-bin,legwaʼá kʉ̀ŋe
fair,legʉa ntaʼ sí
carnival,legʉa ntaʼ sí
sightly,legʉa ntaʼ sí
k. hat,kwaanzeennzse
puff,kème shùu kwò
ant lion,mángɔɔn lekye
comely,legʉa ntaʼ sí
ungrateful person,jÿònjÿɔg ncwò
ancestor,mángɔɔn njʉ̀ʼ
deplume,letse lejÿɔ́g
pluck,letse lejÿɔ́g
rescript,legiŋé nkímte
split,letse lejÿɔ́g
Billy Sunday,lyɛʼɛ́ sẅíŋtè
Dominicus,lyɛʼɛ́ sẅíŋtè
middling,legʉa ntaʼ sí
ash bin,legwaʼá kʉ̀ŋe
binge,letse lejÿɔ́g
charge,letse lejÿɔ́g
root,mángɔɔn njʉ̀ʼ
rupture,letse lejÿɔ́g
reasonable,legʉa ntaʼ sí
bad fate,kwɔ̀g metsẅiŋ
William Ashley Sunday,lyɛʼɛ́ sẅíŋtè
ascendent,mángɔɔn njʉ̀ʼ
bad lot,kwɔ̀g metsẅiŋ
pant,kème shùu kwò
bonnie,legʉa ntaʼ sí
trouser,kème shùu kwò
bout,letse lejÿɔ́g
coal,legÿɔ̀ʼ mmɔ́g
hairy woodrose,lelàba mbâmbǎ
pull,letse lejÿɔ́g
ashbin,legwaʼá kʉ̀ŋe
blacksmith’s mould,lekɔ̌ɔn lɔ̀ɔn
heave,kème shùu kwò
gasp,kème shùu kwò
Is he coming?,A ne ńtóo ka?
lazy person,kɔ̀ mpfɛ́ ndyé
revivify,éfÿéente nÿɔ́g
I salute you!,N tsyɛʼté lee!
yellow wood sorrel,matsɔ́ɔn ngwáŋ
washables,lesɔgɔ́ menzsǒ
sp. squash,lepwɔʼ kúnɔ̀ɔn
wader,kẅíkẅíle mekwò
play,éfÿéente nÿɔ́g
recreate,éfÿéente nÿɔ́g
You have delayed so much.,Pi sěen ńdáte.
sp. mole-cricket,kèkɔ̀ʼ ncÿɔ̀ʼɔ
sp. gecko,kùkwòon melùŋo
k. bracelet,kwáŋ mezwě fùɔ
sp. tree,lùbo lengwɔʼɔ́
sp. white maize,féfɔ́gɔ ngesáŋ
sp. white cassava,kasálà féfɔ́gɔ
He took the wrong route.,À fʉ̌a mánzsè.
Did he really come!,À kwǎʼ ńtó lá!
slender wild cape gooseberry,jʉ̀jÿó ndÿɔgɔ́
embolden,éfÿéente nÿɔ́g
Stupidity is not good.,Legʉ̀e te pòŋ.
laundry,lesɔgɔ́ menzsǒ
revive,éfÿéente nÿɔ́g
waders,kẅíkẅíle mekwò
washing,lesɔgɔ́ menzsǒ
sp. very smelly ant,matÿɔ́ʼ ntsɔɔn
Fear is not good.,Ecÿɔ̀ʼ té poŋ.
iron pellet-bells in crescent-shaped pods attached to the end of a spear,lekwoŋ ntswáʼa
k. hat,cÿɔ̀ʼɔ ssénkàg
I gain nothing? I’m not interested,kɔ yɔ́ɔn áa mǒ
mason wasp,mápóon tsetsáʼ
cheer,éfÿéente nÿɔ́g
I came to look at you.,N tǒ lélíe gú.
k. cultural dance,kwáŋ mezwě fùɔ
white of the eye,fɔ́gɔ̀ lejÿɔ́g
quicken,éfÿéente nÿɔ́g
wash,lesɔgɔ́ menzsǒ
animate,éfÿéente nÿɔ́g
swamp morning-glory,mânkɔ́ʼ mêngwé
sp. beetle,leshʉŋé shÿɔ́ʼ
reanimate,éfÿéente nÿɔ́g
Who owns the field,Nkáʼ ée we wɔ́
sp. West African yam,júʼu kwéʼe tÿǒ
African tiger lotus,lepwɔʼ kʉ́kʉ́b
renovate,éfÿéente nÿɔ́g
hearten,éfÿéente nÿɔ́g
 Theft is not good., Etsǒŋ té poŋ.
repair,éfÿéente nÿɔ́g
for dancing,lekwoŋ ntswáʼa
bagasse from palmnuts,kekáŋa letÿǒon
wading bird,kẅíkẅíle mekwò
k. hat,cÿɔ̀ʼɔ shʉ́azí
sp. beetle,leshʉŋé mekéle
vivify,éfÿéente nÿɔ́g
 I like it., Á lepòŋo wég.
watermelon,lepwɔʼ ntsentse
covetousness,lekwoŋ nkáb tɛʼ
stone drill,cʉ̀cÿɔ̀gɔ lefaŋ
rock drill,cʉ̀cÿɔ̀gɔ lefaŋ
tiny black caterpillar that eats coffee leaves,cʉ̀cÿɔ̀gɔ kaafé
sp. mongoose,fɔ́gɔ̀ shʉ̀shʉ̀
sweet potato,mânkɔ́ʼ féfɔ́gɔ
Wear this and that!,Kaa yɔɔn lâ gi.
k. hat for chiefs,cÿɔ̀ʼɔ sí mefùɔ
sp. weed,kÿɛɛ nɔ̀ɔn ndóŋ
sp. ant,malélúm ntsẅɛ̀ʼ
lower case letter,kékɔ́gɔ menÿɔ́g
sp. caterpillar,máletsyɛ̀ mbʉ̀ŋ
k. hat,kùbo nzeen nzse
dusky,fʉ̀ʼʉ nèm kénáŋ
greed,lekwoŋ nkáb tɛʼ
twilit,fʉ̀ʼʉ nèm kénáŋ
I'm nothing at all.,Mèŋ ee te kěkě.
rapacity,lekwoŋ nkáb tɛʼ
borer,cʉ̀cÿɔ̀gɔ lefaŋ
avaritia,lekwoŋ nkáb tɛʼ
woodborer,cʉ̀cÿɔ̀gɔ lefaŋ
nightfall,fʉ̀ʼʉ nèm kénáŋ
evenfall,fʉ̀ʼʉ nèm kénáŋ
avarice,lekwoŋ nkáb tɛʼ
watermelon vine,lepwɔʼ ntsentse
Wear this and that.,Kaa yɔɔn lé gi.
crepuscle,fʉ̀ʼʉ nèm kénáŋ
dusk,fʉ̀ʼʉ nèm kénáŋ
sp. insect,mambóŋ métò kǔʼ
gloam,fʉ̀ʼʉ nèm kénáŋ
fall,fʉ̀ʼʉ nèm kénáŋ
crepuscule,fʉ̀ʼʉ nèm kénáŋ
bore bit,cʉ̀cÿɔ̀gɔ lefaŋ
twilight,fʉ̀ʼʉ nèm kénáŋ
gloaming,fʉ̀ʼʉ nèm kénáŋ
Citrullus vulgaris,lepwɔʼ ntsentse
bloated stomach,lepfòm ndàŋa lìi
see you tomorrow morning,à cʉ́ʼ mbaʼámbaʼ
passion fruit,mambú mbÿàg pÿág
doggedness,lekwɛ̌ nkandɔ́ɔn
sp. weed,mákemte púɔ nzóŋ
The bed pisser came.,Mátsìtsìikǔ tǒo.
sp. caterpillar,cʉ̀cÿɔ̀gɔ ngesáŋ
persistence,lekwɛ̌ nkandɔ́ɔn
hide-and-seek game,mánkɔ̌ɔn nkàndóŋ
capital letter,kùkwɔ̀ʼɔ menÿɔ́g
perseverance,lekwɛ̌ nkandɔ́ɔn
trident,lesɔ̀b mentyɛ́ʼɛ
see you soon,à cʉ́ʼ fʉ̀ʼʉ yɛ̌
He said what,À gɔ̌ɔn ngie kee
sp. insect,mambʉ́ŋ métò kǔʼ
grenadine,mambú mbÿàg pÿág
tenaciousness,lekwɛ̌ nkandɔ́ɔn
What did you come with,Ɔ̀ lɔgɔ́ kɔ́ ńtó
