en,ngiemboon
ignorant person,kwé té zsé
get over,lyěen nzsè
match,mándèndèle
backtalk,gwága ntse
vigor,mbèlenjʉ̂ŋ
stool,kwɔ̀ʼɔ fùɔ
scale leaf,fʉ̀ʼ ncʉ̀e
circumvent,lepàa nkáʼ
fudge,lepàa nkáʼ
manifestation,kwáŋa shÿó
cartroad,lyěen nzsè
standoff,ffo ndèpàʼ
articulatio talocruralis,leluʼú kwò
middle-class,fùɔndàbnɛ́
soma,legÿɔʼ ndá
hunting watch,màʼ nkàtém
see you tomorrow,à cʉ́ʼ jǔɔ
wastefulness,cʉ̀ŋe nkáb
cut through,lyěen nzsè
deflection,gʉ̀ŋe nzsè
brow,kʉ̌ŋ nÿɔ́g
flesh,legÿɔʼ ndá
Energy,mbèlenjʉ̂ŋ
swerve,kwɔ̀g mekẅǐ
dkm,letiʼí ntse
base,lekyè mmɔ́g
eye,máa lejÿɔ́g
life plant,mákemte púɔ
flip-flop,lefegé nzsè
expose,lezyɛ́ʼ ndá
k. hat,cÿɔ̀ʼɔ cʉ́ŋ
valet,cÿɔ́ʼ ntɔ́ʼ
daily,lyɛ̌ʼ ntsèm
frambesia,kwɔ̀g mekẅǐ
gape,kwɔ̀g mekẅǐ
framboesia,kwɔ̀g mekẅǐ
scorpion,kẅé mpfwɔ̀ʼ
shadiness,jʉʼʉ sẅisẅé
shadowed,kwɔ́g lelúʼ
lumber,gʉ̀me mmɔ́g
counterchange,lefegé nzsè
abode,lekyè mmɔ́g
talk,lecʉmé ntse
netherworld,lepÿé mmɔ̌g
turd,lekɔʼɔ́ zɛ́
merging,letemé ntse
give-and-take,lefagá nzsè
burying,letuŋó mpfó
backtalk,lecʉmé ntse
fire,lʉ́me mmɔ̌g
k. bamboo stool,kwɔ̀ʼɔ ndʉŋ
the pits,lepÿé mmɔ̌g
lip,lecʉmé ntse
evil person,máfɛ̌ metyé
sp. weed used for treating earaches,lejúʼu ngẅi
wetter,mátsìtsìikú
nether region,lepÿé mmɔ̌g
looseness,lepfòm nkwo
combustible material,kẅìge mmɔ́g
sassing,lecʉmé ntse
high heel,kẅɛ̀ʼ ntsíŋ
sp. insect that foams with saliva,máfɛ̌ metyé
cloudburst,kɔ́ɔn menʉ́
good manners,kwɔ̀gɔ nnɛ́
nicety,jʉʼʉ sẅisẅé
dirt,lekɔʼɔ́ zɛ́
totter,lelàb kénáŋ
hoot,kwɔ̀g kwɔ̀g
day by day,lyɛ̌ʼ ntsèm
fishy,kwɔ́g lelúʼ
shadowy,kwɔ́g lelúʼ
looseness of the bowels,lepfòm nkwo
meagerly,kẅɛ́ɛ pwòon
yaw,kwɔ̀g mekẅǐ
mouth,lecʉmé ntse
k. hat,cÿɔ̀ʼɔ mbúm
dearest,lelwò nŋwáʼ
domicile,lekyè mmɔ́g
violent stream,kɔ́ɔn menʉ́
solitaire,kwɔ̀gɔ nnɛ́
man,cÿɔ́ʼ ntɔ́ʼ
wild animal,fÿɛ́ɛ nɔ̀ɔn
greased animal,fÿɛ́ɛ nɔ̀ɔn
flip,lefegé nzsè
bedwetter,mátsìtsìikú
inhumation,letuŋó mpfó
replace,lefegé nzsè
waterspout,kɔ́ɔn menʉ́
belief,lezab ntʉ́m
communication,lejǔʼ shwóŋ
blood clot,kɔ̌ɔn metse
k. condiment,kùbo njÿòon
display,lezyɛ́ʼ ndá
sin,lepÿé mmɔ̌g
assurance,lezab ntʉ́m
day-to-day,lyɛ̌ʼ ntsèm
yaws,kwɔ̀g mekẅǐ
flint,legẅi mmɔ̌g
obedience,kwɔ̀gɔ nnɛ́
sound of glass objects falling,cÿáŋaláŋláŋ
Scheol,lepÿé mmɔ̌g
reciprocation,lefagá nzsè
refinement,jʉʼʉ sẅisẅé
not,kaa ... wɔ́
sp. nettle,mbâmbǎ mekú
militarist,lyɛ̀bte ncù
grudging,gʉ̀ŋe ńkÿɛ́
abide by,kwɔ̀gɔ nnɛ́
alternate,lefegé nzsè
Your house has fallen.,Ndá gi gwě.
pit,lepÿé mmɔ̌g
tincture,jʉʼʉ sẅisẅé
flip-flop,lefagá nzsè
stingy,kẅɛ́ɛ pwòon
combustible,kẅìge mmɔ́g
substitute,lefagá nzsè
next year,fʉ̀ʼ páʼɔɔn
change,lefegé nzsè
formicary,fʉ̀ŋe sɔ̀ɔn
meager,kẅɛ́ɛ pwòon
sweet broomweed,kɔ̀te mánjù
interchange,lefegé nzsè
memorial park,mbèlengàlôŋ
sp. ant,jʉ́jÿó pwɔʼ
brickwork,lepwǒon ndá
waddle,lelàb kénáŋ
regard,kwɔ̀gɔ nnɛ́
garden hibiscus,gegàŋa tsẅɛ
fill in,jʉʼʉ sẅisẅé
pelter,kɔ́ɔn menʉ́
termite mound,fʉ̀ŋe sɔ̀ɔn
wrist,kɔ́ɔntè pwó
presentation,lezyɛ́ʼ ndá
home plate,lekyè mmɔ́g
eyeball,máa lejÿɔ́g
bad luck,kùbo ngɔ́ɔn
graveyard,mbèlengàlôŋ
perdition,lepÿé mmɔ̌g
shadow,jʉʼʉ sẅisẅé
Flint River,legẅi mmɔ̌g
tack,lefegé nzsè
utter,lecʉmé ntse
burial ground,mbèlengàlôŋ
combatant,kɔ̀ɔn màncù
subtlety,jʉʼʉ sẅisẅé
paddle,lelàb kénáŋ
dekametre,letiʼí ntse
conflux,letemé ntse
valet de chambre,cÿɔ́ʼ ntɔ́ʼ
rest home,lekyè mmɔ́g
soaker,kɔ́ɔn menʉ́
downpour,kɔ́ɔn menʉ́
sound of large tubers or large fruit leaving a receptacle,fwɔ̀ʼ fwɔ̀ʼ
verbalise,lecʉmé ntse
longanimity,kwɔ̀gɔ nnɛ́
decametre,letiʼí ntse
beekeeping,lesẅɛ̀ ŋwáʼ
snake pit,lepÿé mmɔ̌g
flaming,lʉ́me mmɔ̌g
decameter,letiʼí ntse
sp. speckled beans,káŋa mekéle
hell on earth,lepÿé mmɔ̌g
yellow-billed oxpecker,fɔ́gɔ̀ ncùm
sp. green grasshopper,fèfùʼ metyé
self-confidence,lezab ntʉ́m
verbalize,lecʉmé ntse
plate,lekyè mmɔ́g
flip,lefagá nzsè
radiocarpal joint,kɔ́ɔntè pwó
apiculture,lesẅɛ̀ ŋwáʼ
replace,lefagá nzsè
patience,kwɔ̀gɔ nnɛ́
mantid,lʉ̀ŋe lefùɔ
flare,lʉ́me mmɔ̌g
courtesy,kwɔ̀gɔ nnɛ́
deluge,kɔ́ɔn menʉ́
day-by-day,lyɛ̌ʼ ntsèm
scrimpy,kẅɛ́ɛ pwòon
dyke,letiʼí ntse
ungenerous,kẅɛ́ɛ pwòon
flood,kɔ́ɔn menʉ́
He has already come.,À keen ńtó.
Hades,lepÿé mmɔ̌g
non,kaa ... wɔ́
bad wine,kikíi melùʼ
transpose,lefegé nzsè
torrent,kɔ́ɔn menʉ́
louche,kwɔ́g lelúʼ
exhibit,lezyɛ́ʼ ndá
Hell,lepÿé mmɔ̌g
interment,letuŋó mpfó
hellhole,lepÿé mmɔ̌g
diarrhea,lepfòm nkwo
life plant,mákʉmte púɔ
sp. white termite,fégyaŋngwɔʼ
dam up,letiʼí ntse
honey,lelwò nŋwáʼ
sp. crab,kɔ́ɔn menʉ́
alternate,lefagá nzsè
inferno,lepÿé mmɔ̌g
cultivated squash calabash,gígyé sésɔg
logarithm,gʉ̀me mmɔ́g
rima oris,lecʉmé ntse
shade,jʉʼʉ sẅisẅé
change,lefagá nzsè
infernal region,lepÿé mmɔ̌g
sp. ant,mákěm nkwàʼ
place,lekyè mmɔ́g
show,lezyɛ́ʼ ndá
funny,kwɔ́g lelúʼ
prise,kwɔ̀gɔ nnɛ́
obdurate,legẅi mmɔ̌g
video display,lezyɛ́ʼ ndá
sepulture,letuŋó mpfó
k. potato disease,lekwà ndɔɔn
family,lekyè mmɔ́g
coggle,lelàb kénáŋ
niggardly,gʉ̀ŋe ńkÿɛ́
inundation,kɔ́ɔn menʉ́
yawn,kwɔ̀g mekẅǐ
gentleman,cÿɔ́ʼ ntɔ́ʼ
burial site,mbèlengàlôŋ
He will come.,À ge lu tó.
give thanks,cʉ́ʼ pɛ́ʼɛ̀
tack,lefagá nzsè
k. skin disease,láʼa ncÿɔ̀b
wrinkle duck beak,kekàʼa ndóŋ
sp. nettle,mbâmbǎ kwɔb
communicating,lejǔʼ shwóŋ
national,lekyè mmɔ́g
nursing home,lekyè mmɔ́g
forbearance,kwɔ̀gɔ nnɛ́
speckled plate,káŋa mekéle
opinion,lezab ntʉ́m
water point,letiʼí ntse
concourse,letemé ntse
anthill,fʉ̀ŋe sɔ̀ɔn
Inferno,lepÿé mmɔ̌g
house,lekyè mmɔ́g
I'm calling you.,N tóŋo gẅí.
self-assurance,lezab ntʉ́m
sick stomach,lepfòm ndǔm
burial,letuŋó mpfó
person who spoils things,máfɛ̌ metyé
deference,kwɔ̀gɔ nnɛ́
substitute,lefegé nzsè
flame,lʉ́me mmɔ̌g
pearl,lesoŋ shÿóo
exchange,lefegé nzsè
saromacca grass,kekàʼa ndóŋ
mantis,lʉ̀ŋe lefùɔ
battler,kɔ̀ɔn màncù
shadowiness,jʉʼʉ sẅisẅé
ghost,jʉʼʉ sẅisẅé
blaze,lepÿé mmɔ̌g
shade off,jʉʼʉ sẅisẅé
carpus,kɔ́ɔntè pwó
see you soon,à cʉ́ʼ púʼu
Scorpion,kẅé mpfwɔ̀ʼ
nuance,jʉʼʉ sẅisẅé
meeting,letemé ntse
authority,lezab ntʉ́m
appellation of affection,kwɔ̀ʼ melǒŋ
k. cultural dance,mbáʼ ntsɔɔn
transpose,lefagá nzsè
meagre,kẅɛ́ɛ pwòon
household,lekyè mmɔ́g
beloved,lelwò nŋwáʼ
traverse beam,kwɔ̀bɔ pàʼa
respect,kwɔ̀gɔ nnɛ́
thank,cʉ́ʼ pɛ́ʼɛ̀
fighter,kɔ̀ɔn màncù
suspect,kwɔ́g lelúʼ
fly-by-night,kwɔ́g lelúʼ
warmonger,lyɛ̀bte ncù
sp. weed,lepʉ́méshʉŋ
esteem,kwɔ̀gɔ nnɛ́
diarrhoea,lepfòm nkwo
switch,lefegé nzsè
counterchange,lefagá nzsè
honour,kwɔ̀gɔ nnɛ́
toddle,lelàb kénáŋ
honor,kwɔ̀gɔ nnɛ́
dike,letiʼí ntse
notion,lezab ntʉ́m
tiger beetle,leshʉŋé pîɛ
gentleman's gentleman,cÿɔ́ʼ ntɔ́ʼ
stony,legẅi mmɔ̌g
crap,lekɔʼɔ́ zɛ́
belligerent,kɔ̀ɔn màncù
k. condiment,kɔ́ɔnŋwɔ́ɔn
habitation,lekyè mmɔ́g
wraith,jʉʼʉ sẅisẅé
prize,kwɔ̀gɔ nnɛ́
Scorpio the Scorpion,kẅé mpfwɔ̀ʼ
butcher shop,legwaŋ mbab
oral fissure,lecʉmé ntse
Scorpio,kẅé mpfwɔ̀ʼ
shit,lekɔʼɔ́ zɛ́
know-how,lezsě legÿò
scraper,kwòon melÿò
tone,jʉʼʉ sẅisẅé
specter,jʉʼʉ sẅisẅé
pity king,fùɔ ntsɔ́ɔn
ivory,lesoŋ shÿóo
k. cultural dance,kwɔ̀ʼɔ nzáŋ
off-white,lesoŋ shÿóo
speak,lecʉmé ntse
internal,lekyè mmɔ́g
back talk,lecʉmé ntse
dodder,lelàb kénáŋ
confluence,letemé ntse
day-after-day,lyɛ̌ʼ ntsèm
sterile animal,fÿɛ́ɛ nɔ̀ɔn
blouse,gegÿɛ́ nzsó
orb,máa lejÿɔ́g
burying ground,mbèlengàlôŋ
oral cavity,lecʉmé ntse
mouthpiece,lecʉmé ntse
tusk,lesoŋ shÿóo
interior,lekyè mmɔ́g
sureness,lezab ntʉ́m
spook,jʉʼʉ sẅisẅé
dwelling,lekyè mmɔ́g
menage,lekyè mmɔ́g
give-and-take,lefegé nzsè
exchange,lefagá nzsè
shady,kwɔ́g lelúʼ
dekameter,letiʼí ntse
underworld,lepÿé mmɔ̌g
hell,lepÿé mmɔ̌g
thanks,cʉ́ʼ pɛ́ʼɛ̀
granitic,legẅi mmɔ̌g
cemetery,mbèlengàlôŋ
articulatio radiocarpea,kɔ́ɔntè pwó
suspicious,kwɔ́g lelúʼ
scrimy,gʉ̀ŋe ńkÿɛ́
dam,letiʼí ntse
scrapper,kɔ̀ɔn màncù
poop,lekɔʼɔ́ zɛ́
groundnut shell with three grains,máfǒmantʉ́m
necropolis,mbèlengàlôŋ
casual,lyɛ̌ʼ ntsèm
tint,jʉʼʉ sẅisẅé
value,kwɔ̀gɔ nnɛ́
confidence,lezab ntʉ́m
trust,lezab ntʉ́m
sass,lecʉmé ntse
interchange,lefagá nzsè
purple nutsedge,kuʼú nkèsàŋ
Flint,legẅi mmɔ̌g
showing,lezyɛ́ʼ ndá
switch,lefagá nzsè
log,gʉ̀me mmɔ́g
home base,lekyè mmɔ́g
dear,lelwò nŋwáʼ
respectfulness,kwɔ̀gɔ nnɛ́
bed wetter,mátsìtsìikú
observe,kwɔ̀gɔ nnɛ́
home,lekyè mmɔ́g
umbrageous,kwɔ́g lelúʼ
feeling,lezab ntʉ́m
Burmann’s basketgrass,gaʼa ncÿɔ̀b
tad,jʉʼʉ sẅisẅé
flinty,legẅi mmɔ̌g
impression,lezab ntʉ́m
love,lelwò nŋwáʼ
entombment,letuŋó mpfó
shite,lekɔʼɔ́ zɛ́
everyday,lyɛ̌ʼ ntsèm
wrist joint,kɔ́ɔntè pwó
reciprocation,lefegé nzsè
spectre,jʉʼʉ sẅisẅé
dwelling house,lekyè mmɔ́g
bone,lesoŋ shÿóo
twinkling,kàba lejÿɔ́g
ear lobe,cÿɔ́ʼ letuŋó
split second,kàba lejÿɔ́g
marvelous,mambáŋambíle
alertness,legwɔgɔ́lɔ́g
root,mángʉa njʉ̀ʼ
bed wetter,mátsìtsìindá
U. S. Army,kɔ̀ɔn mánzòŋ
merging,lepumtě ntse
evil person,máfɔ̌b metyé
two francs,feláŋ sépʉ́a
nictate,kàba lejÿɔ́g
disclaimer,lʉ̀ʼʉ mefʉ̀a
sp. weed,letse mánzsè
washstand,lesɔgɔ́ nnɛ́
sp. insect that foams with saliva,máfɔ̌b metyé
ankle,lelÿɔʼté kwò
eyelid,kùbo lejÿɔ́g
prickle,lekyɛ̌ kúkwò
antelope grass,laʼá ndÿɔgɔ́
ascendant,mángʉa njʉ̀ʼ
good,màʼa te shwò
miraculous,mambáŋambíle
Eisentraut’s chameleon,kénáŋ mandóŋ
washbowl,lesɔgɔ́ nnɛ́
rise,lefóon nŋwáʼ
blinking,kàba lejÿɔ́g
heaven-sent,mambáŋambíle
carp,lejÿɔgɔ́ pwó
sp. creeper,lepwɔʼ nkʉ́a
ankle joint,lelÿɔʼté kwò
expert,màʼa te shwò
thorn,lekyɛ̌ kúkwò
regular army,kɔ̀ɔn mánzòŋ
coal,lejʉ̀ŋ mmɔ́g
sp. fish,kwè ńdíe jʉʼ
woodcutter,kékɔ́ʼ metÿǒ
lemon leaf,fipà ngalásè
ancestor,mángʉa njʉ̀ʼ
New York minute,kàba lejÿɔ́g
handbasin,lesɔgɔ́ nnɛ́
watchfulness,legwɔgɔ́lɔ́g
chain saw,mashʉŋ metÿǒ
sp. furry caterpillar,mámbàŋa tẅɛ́
glide,gèbe ncwògʉ̀
cossid miller moth,gégÿɛ́ ndʉ̀m
conflux,lepumtě ntse
ascendent,mángʉa njʉ̀ʼ
Army,kɔ̀ɔn mánzòŋ
sp. aerial yam,letúʼ métsẅè
rattan chair,kwɔ̀ʼɔ lekʉb
United States Army,kɔ̀ɔn mánzòŋ
black-crowned waxbill,jʉŋé pʉ̀pÿɛ̂
k. riddle,kème pwó mmó
twinkle,kàba lejÿɔ́g
k. stool,kwɔ̀ʼɔ mekwò
irritant,lekyɛ̌ kúkwò
blink away,kàba lejÿɔ́g
palpebra,kùbo lejÿɔ́g
endemic disease,guɔ pàga láʼ
weather eye,legwɔgɔ́lɔ́g
sp. vine,mângoŋ kéloŋ
disavowal,lʉ̀ʼʉ mefʉ̀a
woodpecker,kékɔ́ʼ metÿǒ
winking,kàba lejÿɔ́g
“Hèen een een”,Hèen éen een
cavil,lejÿɔgɔ́ pwó
Infertility is a disease.,Ekǐŋ ée guɔ.
peckerwood,kékɔ́ʼ metÿǒ
sticker,lekyɛ̌ kúkwò
lemongrass,fipà ngalásè
providential,mambáŋambíle
yellow wood sorrel,matsáŋ ngwáŋ
sp. crab,malúʼ ngɔ̀ɔn
wakefulness,legwɔgɔ́lɔ́g
written document,lepuʼú ŋweʼe
Is he coming,A ne ńtóo ka
winkle,kàba lejÿɔ́g
spikelet,lekyɛ̌ kúkwò
green banana,lyága nkandi
pricker,lekyɛ̌ kúkwò
leopard moth,gégÿɛ́ ndʉ̀m
k. hat,cÿɔ̀ʼɔ melÿò
lemon grass,fipà ngalásè
concourse,lepumtě ntse
meeting,lepumtě ntse
person who spoils things,máfɔ̌b metyé
document,lepuʼú ŋweʼe
corn silk,lelÿò ngesáŋ
basin,lesɔgɔ́ nnɛ́
army,kɔ̀ɔn mánzòŋ
lavatory,lesɔgɔ́ nnɛ́
vigilance,legwɔgɔ́lɔ́g
Bruce’s green pigeon,kàpʉ̀ŋe mbÿě
jiffy,kàba lejÿɔ́g
antecedent,mángʉa njʉ̀ʼ
wetter,mátsìtsìindá
boundary tree,gwèle sẅɛ̀ʼɛ
climb,lefóon nŋwáʼ
wink,kàba lejÿɔ́g
It just arrived anyway.,À kě ńtó tó.
spine,lekyɛ̌ kúkwò
Tilapia,cʉ́ʼ múɔ lyé
heartbeat,kàba lejÿɔ́g
West African little sparrow-hawk,máfùɔ metoŋó
articulatio talocruralis,lelÿɔʼté kwò
eye blink,kàba lejÿɔ́g
ground forces,kɔ̀ɔn mánzòŋ
sp. West African yam,júʼu féfɔ́gɔ
bedwetter,mátsìtsìindá
The loan is not good.,Afùu té poŋ.
trice,kàba lejÿɔ́g
marvellous,mambáŋambíle
sp. red cassava,kasálà pepàŋ
flash,kàba lejÿɔ́g
wax,lefóon nŋwáʼ
seat made of raffia,kwɔ̀ʼɔ nkʉ́a
parrot,makwáŋà kwɔb
Western reef egret,féfɔ́gɔ ncùm
practiced,màʼa te shwò
sp. brown or blackish crab,kɔ́ɔn mantse
warthog,kúnɔ̀ɔn tsẅɛ
nictation,kàba lejÿɔ́g
lemongrass oil,fipà ngalásè
washbasin,lesɔgɔ́ nnɛ́
sp. weed,lezse mánzsè
confluence,lepumtě ntse
lid,kùbo lejÿɔ́g
genus Tilapia,cʉ́ʼ múɔ lyé
long-eared owl,kɔ́ɔn méshʉŋ
ember,lejʉ̀ŋ mmɔ́g
papers,lepuʼú ŋweʼe
skilful,màʼa te shwò
mortise joint,lelÿɔʼté kwò
wash-hand basin,lesɔgɔ́ nnɛ́
lavabo,lesɔgɔ́ nnɛ́
pecker,kékɔ́ʼ metÿǒ
USA,kɔ̀ɔn mánzòŋ
mount,lefóon nŋwáʼ
sp. vine,mânkoŋ kéloŋ
He started running.,À zyě lékÿo.
see you soon,à cʉʼ wɔ́gɔ̀
Senegal coucal,mandÿoonmacǔ
blink of an eye,kàba lejÿɔ́g
text file,lepuʼú ŋweʼe
wrist joint,lejÿɔgɔ́ pwó
full,lefóon nŋwáʼ
nictitate,kàba lejÿɔ́g
nictitation,kàba lejÿɔ́g
sp. white bean,féfɔ́gɔ mekú
carpenter miller moth,gégÿɛ́ ndʉ̀m
sp. oily herb,gáʼà ndÿɔgɔ́
good manners,lezsě lenéŋè
sp. cricket,kátsyé mànku
US Army,kɔ̀ɔn mánzòŋ
skillful,màʼa te shwò
instant,kàba lejÿɔ́g
blink,kàba lejÿɔ́g
semivowel,gèbe ncwògʉ̀
proficient,màʼa te shwò
adept,màʼa te shwò
chicane,lejÿɔgɔ́ pwó
ash bin,legwaʼá kʉ̀ŋe
comely,legʉa ntaʼ sí
William Ashley Sunday,lyɛʼɛ́ sẅíŋtè
k. hat,cÿɔ̀ʼɔ mendóŋ
ashbin,legwaʼá kʉ̀ŋe
clean,legʉa ntaʼ sí
Did he really come,À kwǎʼ ńtó lá
bout,letse lejÿɔ́g
charge,letse lejÿɔ́g
wild poinsettia,lepʉ́múɔ tsẅɛ
root,mángɔɔn njʉ̀ʼ
reasonable,legʉa ntaʼ sí
pant,kème shùu kwò
bust,letse lejÿɔ́g
trash barrel,legwaʼá kʉ̀ŋe
local rain shower,lúu nzǐŋ nzǐŋ
funfair,legʉa ntaʼ sí
deplume,letse lejÿɔ́g
sp. tree,kùbo ndèndʉ́m
bonnie,legʉa ntaʼ sí
dustbin,legwaʼá kʉ̀ŋe
ascendant,mángɔɔn njʉ̀ʼ
revise,legiŋé nkímte
dance spear,lekwoŋ shÿɔ́ʼ
split,letse lejÿɔ́g
average,legʉa ntaʼ sí
banana plant stump,kwɔ̀ʼɔ ngwoon
fair,legʉa ntaʼ sí
knickers,kème shùu kwò
carnival,legʉa ntaʼ sí
middling,legʉa ntaʼ sí
chocolate weed,gegàŋa nkèsàŋ
ancestor,mángɔɔn njʉ̀ʼ
I salute you,N tsyɛʼté lee
ashcan,legwaʼá kʉ̀ŋe
k. musical instrument,gwɔ́gɔ mbɔ̀ɔn
spurge,lepʉ́múɔ tsẅɛ
person responsible,fùɔ má ntsɔ̀ʼ
He had come since.,À ka láʼ ńtó.
family head,fùɔ tsìŋe ndá
alteration,legiŋé nkímte
Who are you insulting,Ɔ̀ zoonte wɔ́
revision,legiŋé nkímte
rescript,legiŋé nkímte
tear,letse lejÿɔ́g
revisal,legiŋé nkímte
just,legʉa ntaʼ sí
hairy woodrose,lelàba mbâmbǎ
blunt instrument,kùmo kẅíʼ múɔ
bad lot,kwɔ̀g metsẅiŋ
Lord's Day,lyɛʼɛ́ sẅíŋtè
teardrop,letse lejÿɔ́g
pull,letse lejÿɔ́g
village mango,máangwèle láʼ
no longer,cʉ́ʼʉ ... wɔ́
armchair,kwɔ̀ʼɔ njʉʼʉ́
buck,letse lejÿɔ́g
sound of a casserole lid falling onto a cement floor,kʉ́ŋelʉ́ŋlʉ́ŋ
bloomers,kème shùu kwò
deplumate,letse lejÿɔ́g
shoot down,letse lejÿɔ́g
green plantain,lyága nkàndòŋ
snap,letse lejÿɔ́g
blacksmith’s mould,lekɔ̌ɔn lɔ̀ɔn
k. hat,cÿɔ̀ʼɔ menzóŋ
Tâm still came.,Tâm ké tó tó.
ant lion,mángɔɔn lekye
heave,kème shùu kwò
sightly,legʉa ntaʼ sí
sp. spurge,lepʉ́múɔ kwɔb
ash-bin,legwaʼá kʉ̀ŋe
gasp,kème shùu kwò
pluck,letse lejÿɔ́g
pants,kème shùu kwò
ungrateful person,jÿònjÿɔg ncwò
antecedent,mángɔɔn njʉ̀ʼ
garbage can,legwaʼá kʉ̀ŋe
spring reservoir,legÿɔ́bɔ ntse
rupture,letse lejÿɔ́g
displume,letse lejÿɔ́g
trash can,legwaʼá kʉ̀ŋe
mediocre,legʉa ntaʼ sí
shoot,letse lejÿɔ́g
drawers,kème shùu kwò
Is he coming?,A ne ńtóo ka?
white pepper,féfɔ́gɔ̀ sɔ̀b
fairly,legʉa ntaʼ sí
rent,letse lejÿɔ́g
rip,letse lejÿɔ́g
trash bin,legwaʼá kʉ̀ŋe
evenhandedly,legʉa ntaʼ sí
Don't go near the fire.,Te fúa mmɔ̌g.
useful for making a pipe or canary,lekɔ̌ɔn lɔ̀ɔn
sp. insect,mánkÿo melÿɔʼ
loofah plant,mángém ntɔ́ɔn
Billy Sunday,lyɛʼɛ́ sẅíŋtè
honest,legʉa ntaʼ sí
trouser,kème shùu kwò
fairish,legʉa ntaʼ sí
ember,legÿɔ̀ʼ mmɔ́g
k. white hat,cÿɔ̀ʼɔ melʉ́a
k. hat,kwaanzeennzse
Sunday,lyɛʼɛ́ sẅíŋtè
bad fate,kwɔ̀g metsẅiŋ
coal,legÿɔ̀ʼ mmɔ́g
rewrite,legiŋé nkímte
puff,kème shùu kwò
snag,letse lejÿɔ́g
k. hat with a large brim,cÿɔ̀ʼɔ legwóŋ
Sun,lyɛʼɛ́ sẅíŋtè
Dominicus,lyɛʼɛ́ sẅíŋtè
bazaar,legʉa ntaʼ sí
sp. weed,jʉ̀jÿó méshʉŋ
bonny,legʉa ntaʼ sí
binge,letse lejÿɔ́g
wastebin,legwaʼá kʉ̀ŋe
ascendent,mángɔɔn njʉ̀ʼ
k. bracelet,kwáŋ mezwě fùɔ
embolden,éfÿéente nÿɔ́g
sp. beetle,leshʉŋé shÿɔ́ʼ
iron pellet-bells in crescent-shaped pods attached to the end of a spear,lekwoŋ ntswáʼa
washables,lesɔgɔ́ menzsǒ
wading bird,kẅíkẅíle mekwò
revivify,éfÿéente nÿɔ́g
sp. beetle,leshʉŋé mekéle
swamp morning-glory,mânkɔ́ʼ mêngwé
I salute you!,N tsyɛʼté lee!
cheer,éfÿéente nÿɔ́g
Who owns the field,Nkáʼ ée we wɔ́
k. hat,cÿɔ̀ʼɔ shʉ́azí
 Theft is not good., Etsǒŋ té poŋ.
sp. white maize,féfɔ́gɔ ngesáŋ
Stupidity is not good.,Legʉ̀e te pòŋ.
 I like it., Á lepòŋo wég.
Fear is not good.,Ecÿɔ̀ʼ té poŋ.
reanimate,éfÿéente nÿɔ́g
revive,éfÿéente nÿɔ́g
I came to look at you.,N tǒ lélíe gú.
vivify,éfÿéente nÿɔ́g
hearten,éfÿéente nÿɔ́g
repair,éfÿéente nÿɔ́g
I gain nothing? I’m not interested,kɔ yɔ́ɔn áa mǒ
wader,kẅíkẅíle mekwò
Did he really come!,À kwǎʼ ńtó lá!
k. cultural dance,kwáŋ mezwě fùɔ
yellow wood sorrel,matsɔ́ɔn ngwáŋ
sp. mole-cricket,kèkɔ̀ʼ ncÿɔ̀ʼɔ
slender wild cape gooseberry,jʉ̀jÿó ndÿɔgɔ́
sp. white cassava,kasálà féfɔ́gɔ
He took the wrong route.,À fʉ̌a mánzsè.
quicken,éfÿéente nÿɔ́g
play,éfÿéente nÿɔ́g
recreate,éfÿéente nÿɔ́g
washing,lesɔgɔ́ menzsǒ
sp. West African yam,júʼu kwéʼe tÿǒ
white of the eye,fɔ́gɔ̀ lejÿɔ́g
bagasse from palmnuts,kekáŋa letÿǒon
renovate,éfÿéente nÿɔ́g
African tiger lotus,lepwɔʼ kʉ́kʉ́b
mason wasp,mápóon tsetsáʼ
lazy person,kɔ̀ mpfɛ́ ndyé
sp. squash,lepwɔʼ kúnɔ̀ɔn
You have delayed so much.,Pi sěen ńdáte.
k. hat,cÿɔ̀ʼɔ ssénkàg
wash,lesɔgɔ́ menzsǒ
sp. gecko,kùkwòon melùŋo
animate,éfÿéente nÿɔ́g
for dancing,lekwoŋ ntswáʼa
waders,kẅíkẅíle mekwò
sp. very smelly ant,matÿɔ́ʼ ntsɔɔn
laundry,lesɔgɔ́ menzsǒ
sp. tree,lùbo lengwɔʼɔ́
rock drill,cʉ̀cÿɔ̀gɔ lefaŋ
nightfall,fʉ̀ʼʉ nèm kénáŋ
sp. caterpillar,máletsyɛ̀ mbʉ̀ŋ
I'm nothing at all.,Mèŋ ee te kěkě.
crepuscule,fʉ̀ʼʉ nèm kénáŋ
rapacity,lekwoŋ nkáb tɛʼ
lower case letter,kékɔ́gɔ menÿɔ́g
borer,cʉ̀cÿɔ̀gɔ lefaŋ
Wear this and that.,Kaa yɔɔn lé gi.
stone drill,cʉ̀cÿɔ̀gɔ lefaŋ
Wear this and that!,Kaa yɔɔn lâ gi.
twilit,fʉ̀ʼʉ nèm kénáŋ
k. hat,kùbo nzeen nzse
twilight,fʉ̀ʼʉ nèm kénáŋ
sp. mongoose,fɔ́gɔ̀ shʉ̀shʉ̀
sp. weed,kÿɛɛ nɔ̀ɔn ndóŋ
greed,lekwoŋ nkáb tɛʼ
