en,ngiemboon
self-confidence,lezab ntʉ́m
perdition,lepÿé mmɔ̌g
flip,lefagá nzsè
next year,fʉ̀ʼ páʼɔɔn
deluge,kɔ́ɔn menʉ́
saromacca grass,kekàʼa ndóŋ
interior,lekyè mmɔ́g
inferno,lepÿé mmɔ̌g
cloudburst,kɔ́ɔn menʉ́
radiocarpal joint,kɔ́ɔntè pwó
wrist,kɔ́ɔntè pwó
everyday,lyɛ̌ʼ ntsèm
sweet broomweed,kɔ̀te mánjù
logarithm,gʉ̀me mmɔ́g
sp. weed used for treating earaches,lejúʼu ngẅi
house,lekyè mmɔ́g
trust,lezab ntʉ́m
shite,lekɔʼɔ́ zɛ́
rest home,lekyè mmɔ́g
merging,letemé ntse
showing,lezyɛ́ʼ ndá
shit,lekɔʼɔ́ zɛ́
exhibit,lezyɛ́ʼ ndá
shade,jʉʼʉ sẅisẅé
scrimy,gʉ̀ŋe ńkÿɛ́
concourse,letemé ntse
alternate,lefagá nzsè
memorial park,mbèlengàlôŋ
bone,lesoŋ shÿóo
scrapper,kɔ̀ɔn màncù
sp. weed,lepʉ́méshʉŋ
Scorpio the Scorpion,kẅé mpfwɔ̀ʼ
display,lezyɛ́ʼ ndá
change,lefagá nzsè
blood clot,kɔ̌ɔn metse
pity king,fùɔ ntsɔ́ɔn
confluence,letemé ntse
wraith,jʉʼʉ sẅisẅé
snake pit,lepÿé mmɔ̌g
dam up,letiʼí ntse
interchange,lefegé nzsè
belligerent,kɔ̀ɔn màncù
bad luck,kùbo ngɔ́ɔn
confidence,lezab ntʉ́m
hell on earth,lepÿé mmɔ̌g
back talk,lecʉmé ntse
stingy,kẅɛ́ɛ pwòon
formicary,fʉ̀ŋe sɔ̀ɔn
fishy,kwɔ́g lelúʼ
waterspout,kɔ́ɔn menʉ́
grudging,gʉ̀ŋe ńkÿɛ́
dirt,lekɔʼɔ́ zɛ́
umbrageous,kwɔ́g lelúʼ
day-after-day,lyɛ̌ʼ ntsèm
reciprocation,lefegé nzsè
purple nutsedge,kuʼú nkèsàŋ
lip,lecʉmé ntse
burying,letuŋó mpfó
garden hibiscus,gegàŋa tsẅɛ
bad wine,kikíi melùʼ
dekameter,letiʼí ntse
Scorpio,kẅé mpfwɔ̀ʼ
crap,lekɔʼɔ́ zɛ́
mantid,lʉ̀ŋe lefùɔ
video display,lezyɛ́ʼ ndá
alternate,lefegé nzsè
fly-by-night,kwɔ́g lelúʼ
speak,lecʉmé ntse
orb,máa lejÿɔ́g
rima oris,lecʉmé ntse
sp. speckled beans,káŋa mekéle
niggardly,gʉ̀ŋe ńkÿɛ́
notion,lezab ntʉ́m
change,lefegé nzsè
shadowed,kwɔ́g lelúʼ
framboesia,kwɔ̀g mekẅǐ
belief,lezab ntʉ́m
beekeeping,lesẅɛ̀ ŋwáʼ
netherworld,lepÿé mmɔ̌g
sepulture,letuŋó mpfó
downpour,kɔ́ɔn menʉ́
switch,lefegé nzsè
fire,lʉ́me mmɔ̌g
sp. nettle,mbâmbǎ mekú
know-how,lezsě legÿò
home,lekyè mmɔ́g
burial ground,mbèlengàlôŋ
conflux,letemé ntse
apiculture,lesẅɛ̀ ŋwáʼ
sureness,lezab ntʉ́m
give thanks,cʉ́ʼ pɛ́ʼɛ̀
k. potato disease,lekwà ndɔɔn
pearl,lesoŋ shÿóo
nether region,lepÿé mmɔ̌g
combustible material,kẅìge mmɔ́g
meager,kẅɛ́ɛ pwòon
tad,jʉʼʉ sẅisẅé
hell,lepÿé mmɔ̌g
sp. white termite,fégyaŋngwɔʼ
spectre,jʉʼʉ sẅisẅé
prise,kwɔ̀gɔ nnɛ́
opinion,lezab ntʉ́m
spook,jʉʼʉ sẅisẅé
k. bamboo stool,kwɔ̀ʼɔ ndʉŋ
wrist joint,kɔ́ɔntè pwó
yawn,kwɔ̀g mekẅǐ
high heel,kẅɛ̀ʼ ntsíŋ
burial site,mbèlengàlôŋ
dkm,letiʼí ntse
sp. nettle,mbâmbǎ kwɔb
looseness of the bowels,lepfòm nkwo
honey,lelwò nŋwáʼ
dear,lelwò nŋwáʼ
verbalise,lecʉmé ntse
see you soon,à cʉ́ʼ púʼu
communication,lejǔʼ shwóŋ
thank,cʉ́ʼ pɛ́ʼɛ̀
dike,letiʼí ntse
dekametre,letiʼí ntse
k. hat,cÿɔ̀ʼɔ mbúm
not,kaa ... wɔ́
inundation,kɔ́ɔn menʉ́
dwelling house,lekyè mmɔ́g
utter,lecʉmé ntse
battler,kɔ̀ɔn màncù
assurance,lezab ntʉ́m
backtalk,lecʉmé ntse
forbearance,kwɔ̀gɔ nnɛ́
shadowy,kwɔ́g lelúʼ
gape,kwɔ̀g mekẅǐ
handbasin,lesɔgɔ́ nnɛ́
glide,gèbe ncwògʉ̀
sp. aerial yam,letúʼ métsẅè
sp. creeper,lepwɔʼ nkʉ́a
blink of an eye,kàba lejÿɔ́g
conflux,lepumtě ntse
disclaimer,lʉ̀ʼʉ mefʉ̀a
washbowl,lesɔgɔ́ nnɛ́
lavatory,lesɔgɔ́ nnɛ́
climb,lefóon nŋwáʼ
providential,mambáŋambíle
“Hèen een een”,Hèen éen een
sp. vine,mângoŋ kéloŋ
flash,kàba lejÿɔ́g
seat made of raffia,kwɔ̀ʼɔ nkʉ́a
warthog,kúnɔ̀ɔn tsẅɛ
green banana,lyága nkandi
expert,màʼa te shwò
sp. furry caterpillar,mámbàŋa tẅɛ́
corn silk,lelÿò ngesáŋ
cossid miller moth,gégÿɛ́ ndʉ̀m
leopard moth,gégÿɛ́ ndʉ̀m
carpenter miller moth,gégÿɛ́ ndʉ̀m
twinkle,kàba lejÿɔ́g
miraculous,mambáŋambíle
written document,lepuʼú ŋweʼe
nictate,kàba lejÿɔ́g
USA,kɔ̀ɔn mánzòŋ
alertness,legwɔgɔ́lɔ́g
It just arrived anyway.,À kě ńtó tó.
meeting,lepumtě ntse
evil person,máfɔ̌b metyé
cavil,lejÿɔgɔ́ pwó
coal,lejʉ̀ŋ mmɔ́g
proficient,màʼa te shwò
boundary tree,gwèle sẅɛ̀ʼɛ
vigilance,legwɔgɔ́lɔ́g
He started running.,À zyě lékÿo.
k. stool,kwɔ̀ʼɔ mekwò
root,mángʉa njʉ̀ʼ
marvellous,mambáŋambíle
k. hat,cÿɔ̀ʼɔ melÿò
carp,lejÿɔgɔ́ pwó
woodpecker,kékɔ́ʼ metÿǒ
U. S. Army,kɔ̀ɔn mánzòŋ
antelope grass,laʼá ndÿɔgɔ́
sp. fish,kwè ńdíe jʉʼ
antecedent,mángʉa njʉ̀ʼ
lemongrass oil,fipà ngalásè
rattan chair,kwɔ̀ʼɔ lekʉb
sp. red cassava,kasálà pepàŋ
woodcutter,kékɔ́ʼ metÿǒ
person who spoils things,máfɔ̌b metyé
bedwetter,mátsìtsìindá
lemon leaf,fipà ngalásè
ground forces,kɔ̀ɔn mánzòŋ
Army,kɔ̀ɔn mánzòŋ
sp. weed,lezse mánzsè
ember,lejʉ̀ŋ mmɔ́g
long-eared owl,kɔ́ɔn méshʉŋ
sp. insect that foams with saliva,máfɔ̌b metyé
ear lobe,cÿɔ́ʼ letuŋó
chain saw,mashʉŋ metÿǒ
pricker,lekyɛ̌ kúkwò
lemon grass,fipà ngalásè
bed wetter,mátsìtsìindá
practiced,màʼa te shwò
United States Army,kɔ̀ɔn mánzòŋ
sp. white bean,féfɔ́gɔ mekú
papers,lepuʼú ŋweʼe
full,lefóon nŋwáʼ
spine,lekyɛ̌ kúkwò
ancestor,mángʉa njʉ̀ʼ
wakefulness,legwɔgɔ́lɔ́g
trice,kàba lejÿɔ́g
washbasin,lesɔgɔ́ nnɛ́
two francs,feláŋ sépʉ́a
heartbeat,kàba lejÿɔ́g
merging,lepumtě ntse
endemic disease,guɔ pàga láʼ
lavabo,lesɔgɔ́ nnɛ́
rise,lefóon nŋwáʼ
Western reef egret,féfɔ́gɔ ncùm
palpebra,kùbo lejÿɔ́g
eyelid,kùbo lejÿɔ́g
semivowel,gèbe ncwògʉ̀
West African little sparrow-hawk,máfùɔ metoŋó
washstand,lesɔgɔ́ nnɛ́
Eisentraut’s chameleon,kénáŋ mandóŋ
confluence,lepumtě ntse
black-crowned waxbill,jʉŋé pʉ̀pÿɛ̂
blinking,kàba lejÿɔ́g
mortise joint,lelÿɔʼté kwò
weather eye,legwɔgɔ́lɔ́g
sp. cricket,kátsyé mànku
sticker,lekyɛ̌ kúkwò
wax,lefóon nŋwáʼ
parrot,makwáŋà kwɔb
articulatio talocruralis,lelÿɔʼté kwò
k. riddle,kème pwó mmó
Tilapia,cʉ́ʼ múɔ lyé
Senegal coucal,mandÿoonmacǔ
peckerwood,kékɔ́ʼ metÿǒ
nictitate,kàba lejÿɔ́g
sp. vine,mânkoŋ kéloŋ
wash-hand basin,lesɔgɔ́ nnɛ́
chicane,lejÿɔgɔ́ pwó
watchfulness,legwɔgɔ́lɔ́g
irritant,lekyɛ̌ kúkwò
pecker,kékɔ́ʼ metÿǒ
sp. crab,malúʼ ngɔ̀ɔn
sp. weed,letse mánzsè
wrist joint,lejÿɔgɔ́ pwó
nictitation,kàba lejÿɔ́g
twinkling,kàba lejÿɔ́g
good,màʼa te shwò
wink,kàba lejÿɔ́g
see you soon,à cʉʼ wɔ́gɔ̀
adept,màʼa te shwò
The loan is not good.,Afùu té poŋ.
New York minute,kàba lejÿɔ́g
Is he coming,A ne ńtóo ka
Bruce’s green pigeon,kàpʉ̀ŋe mbÿě
marvelous,mambáŋambíle
winkle,kàba lejÿɔ́g
sp. oily herb,gáʼà ndÿɔgɔ́
nictation,kàba lejÿɔ́g
spikelet,lekyɛ̌ kúkwò
genus Tilapia,cʉ́ʼ múɔ lyé
basin,lesɔgɔ́ nnɛ́
split second,kàba lejÿɔ́g
document,lepuʼú ŋweʼe
disavowal,lʉ̀ʼʉ mefʉ̀a
regular army,kɔ̀ɔn mánzòŋ
instant,kàba lejÿɔ́g
prickle,lekyɛ̌ kúkwò
thorn,lekyɛ̌ kúkwò
army,kɔ̀ɔn mánzòŋ
heaven-sent,mambáŋambíle
Infertility is a disease.,Ekǐŋ ée guɔ.
sp. brown or blackish crab,kɔ́ɔn mantse
blink away,kàba lejÿɔ́g
US Army,kɔ̀ɔn mánzòŋ
lemongrass,fipà ngalásè
ankle,lelÿɔʼté kwò
skilful,màʼa te shwò
concourse,lepumtě ntse
ankle joint,lelÿɔʼté kwò
lid,kùbo lejÿɔ́g
eye blink,kàba lejÿɔ́g
skillful,màʼa te shwò
good manners,lezsě lenéŋè
sp. West African yam,júʼu féfɔ́gɔ
blink,kàba lejÿɔ́g
wetter,mátsìtsìindá
winking,kàba lejÿɔ́g
text file,lepuʼú ŋweʼe
ascendent,mángʉa njʉ̀ʼ
mount,lefóon nŋwáʼ
jiffy,kàba lejÿɔ́g
ascendant,mángʉa njʉ̀ʼ
yellow wood sorrel,matsáŋ ngwáŋ
ancestor,mángɔɔn njʉ̀ʼ
wild poinsettia,lepʉ́múɔ tsẅɛ
puff,kème shùu kwò
heave,kème shùu kwò
split,letse lejÿɔ́g
k. musical instrument,gwɔ́gɔ mbɔ̀ɔn
bout,letse lejÿɔ́g
ashcan,legwaʼá kʉ̀ŋe
sp. spurge,lepʉ́múɔ kwɔb
bonnie,legʉa ntaʼ sí
revise,legiŋé nkímte
k. hat,kwaanzeennzse
He had come since.,À ka láʼ ńtó.
sp. insect,mánkÿo melÿɔʼ
Sun,lyɛʼɛ́ sẅíŋtè
loofah plant,mángém ntɔ́ɔn
fairly,legʉa ntaʼ sí
gasp,kème shùu kwò
displume,letse lejÿɔ́g
rewrite,legiŋé nkímte
snag,letse lejÿɔ́g
alteration,legiŋé nkímte
hairy woodrose,lelàba mbâmbǎ
bloomers,kème shùu kwò
Dominicus,lyɛʼɛ́ sẅíŋtè
revisal,legiŋé nkímte
pant,kème shùu kwò
rent,letse lejÿɔ́g
trash bin,legwaʼá kʉ̀ŋe
tear,letse lejÿɔ́g
pull,letse lejÿɔ́g
binge,letse lejÿɔ́g
armchair,kwɔ̀ʼɔ njʉʼʉ́
spring reservoir,legÿɔ́bɔ ntse
deplume,letse lejÿɔ́g
bonny,legʉa ntaʼ sí
Tâm still came.,Tâm ké tó tó.
bust,letse lejÿɔ́g
pluck,letse lejÿɔ́g
ember,legÿɔ̀ʼ mmɔ́g
k. white hat,cÿɔ̀ʼɔ melʉ́a
trouser,kème shùu kwò
revision,legiŋé nkímte
carnival,legʉa ntaʼ sí
Billy Sunday,lyɛʼɛ́ sẅíŋtè
charge,letse lejÿɔ́g
bazaar,legʉa ntaʼ sí
local rain shower,lúu nzǐŋ nzǐŋ
ash bin,legwaʼá kʉ̀ŋe
comely,legʉa ntaʼ sí
useful for making a pipe or canary,lekɔ̌ɔn lɔ̀ɔn
bad lot,kwɔ̀g metsẅiŋ
banana plant stump,kwɔ̀ʼɔ ngwoon
shoot down,letse lejÿɔ́g
village mango,máangwèle láʼ
garbage can,legwaʼá kʉ̀ŋe
sp. weed,jʉ̀jÿó méshʉŋ
fair,legʉa ntaʼ sí
pants,kème shùu kwò
trash barrel,legwaʼá kʉ̀ŋe
ash-bin,legwaʼá kʉ̀ŋe
shoot,letse lejÿɔ́g
k. hat,cÿɔ̀ʼɔ menzóŋ
trash can,legwaʼá kʉ̀ŋe
person responsible,fùɔ má ntsɔ̀ʼ
mediocre,legʉa ntaʼ sí
middling,legʉa ntaʼ sí
average,legʉa ntaʼ sí
ant lion,mángɔɔn lekye
blunt instrument,kùmo kẅíʼ múɔ
knickers,kème shùu kwò
dance spear,lekwoŋ shÿɔ́ʼ
ascendent,mángɔɔn njʉ̀ʼ
honest,legʉa ntaʼ sí
ascendant,mángɔɔn njʉ̀ʼ
Is he coming?,A ne ńtóo ka?
fairish,legʉa ntaʼ sí
no longer,cʉ́ʼʉ ... wɔ́
reasonable,legʉa ntaʼ sí
just,legʉa ntaʼ sí
ashbin,legwaʼá kʉ̀ŋe
blacksmith’s mould,lekɔ̌ɔn lɔ̀ɔn
deplumate,letse lejÿɔ́g
green plantain,lyága nkàndòŋ
Who are you insulting,Ɔ̀ zoonte wɔ́
k. hat,cÿɔ̀ʼɔ mendóŋ
wastebin,legwaʼá kʉ̀ŋe
William Ashley Sunday,lyɛʼɛ́ sẅíŋtè
Lord's Day,lyɛʼɛ́ sẅíŋtè
drawers,kème shùu kwò
dustbin,legwaʼá kʉ̀ŋe
snap,letse lejÿɔ́g
evenhandedly,legʉa ntaʼ sí
coal,legÿɔ̀ʼ mmɔ́g
Did he really come,À kwǎʼ ńtó lá
Sunday,lyɛʼɛ́ sẅíŋtè
teardrop,letse lejÿɔ́g
rip,letse lejÿɔ́g
rescript,legiŋé nkímte
funfair,legʉa ntaʼ sí
buck,letse lejÿɔ́g
white pepper,féfɔ́gɔ̀ sɔ̀b
I salute you,N tsyɛʼté lee
root,mángɔɔn njʉ̀ʼ
family head,fùɔ tsìŋe ndá
rupture,letse lejÿɔ́g
antecedent,mángɔɔn njʉ̀ʼ
sound of a casserole lid falling onto a cement floor,kʉ́ŋelʉ́ŋlʉ́ŋ
bad fate,kwɔ̀g metsẅiŋ
ungrateful person,jÿònjÿɔg ncwò
sp. tree,kùbo ndèndʉ́m
clean,legʉa ntaʼ sí
spurge,lepʉ́múɔ tsẅɛ
k. hat with a large brim,cÿɔ̀ʼɔ legwóŋ
Don't go near the fire.,Te fúa mmɔ̌g.
sightly,legʉa ntaʼ sí
chocolate weed,gegàŋa nkèsàŋ
Stupidity is not good.,Legʉ̀e te pòŋ.
 Theft is not good., Etsǒŋ té poŋ.
iron pellet-bells in crescent-shaped pods attached to the end of a spear,lekwoŋ ntswáʼa
Fear is not good.,Ecÿɔ̀ʼ té poŋ.
laundry,lesɔgɔ́ menzsǒ
k. hat,cÿɔ̀ʼɔ shʉ́azí
quicken,éfÿéente nÿɔ́g
sp. West African yam,júʼu kwéʼe tÿǒ
I came to look at you.,N tǒ lélíe gú.
Did he really come!,À kwǎʼ ńtó lá!
renovate,éfÿéente nÿɔ́g
Who owns the field,Nkáʼ ée we wɔ́
I salute you!,N tsyɛʼté lee!
repair,éfÿéente nÿɔ́g
revive,éfÿéente nÿɔ́g
recreate,éfÿéente nÿɔ́g
wash,lesɔgɔ́ menzsǒ
He took the wrong route.,À fʉ̌a mánzsè.
hearten,éfÿéente nÿɔ́g
sp. squash,lepwɔʼ kúnɔ̀ɔn
wader,kẅíkẅíle mekwò
sp. gecko,kùkwòon melùŋo
waders,kẅíkẅíle mekwò
k. bracelet,kwáŋ mezwě fùɔ
lazy person,kɔ̀ mpfɛ́ ndyé
swamp morning-glory,mânkɔ́ʼ mêngwé
play,éfÿéente nÿɔ́g
vivify,éfÿéente nÿɔ́g
sp. mole-cricket,kèkɔ̀ʼ ncÿɔ̀ʼɔ
yellow wood sorrel,matsɔ́ɔn ngwáŋ
washables,lesɔgɔ́ menzsǒ
animate,éfÿéente nÿɔ́g
sp. tree,lùbo lengwɔʼɔ́
sp. white maize,féfɔ́gɔ ngesáŋ
African tiger lotus,lepwɔʼ kʉ́kʉ́b
k. cultural dance,kwáŋ mezwě fùɔ
sp. beetle,leshʉŋé mekéle
sp. very smelly ant,matÿɔ́ʼ ntsɔɔn
mason wasp,mápóon tsetsáʼ
sp. white cassava,kasálà féfɔ́gɔ
cheer,éfÿéente nÿɔ́g
k. hat,cÿɔ̀ʼɔ ssénkàg
sp. beetle,leshʉŋé shÿɔ́ʼ
reanimate,éfÿéente nÿɔ́g
embolden,éfÿéente nÿɔ́g
washing,lesɔgɔ́ menzsǒ
slender wild cape gooseberry,jʉ̀jÿó ndÿɔgɔ́
white of the eye,fɔ́gɔ̀ lejÿɔ́g
 I like it., Á lepòŋo wég.
I gain nothing? I’m not interested,kɔ yɔ́ɔn áa mǒ
revivify,éfÿéente nÿɔ́g
bagasse from palmnuts,kekáŋa letÿǒon
wading bird,kẅíkẅíle mekwò
for dancing,lekwoŋ ntswáʼa
You have delayed so much.,Pi sěen ńdáte.
sp. mongoose,fɔ́gɔ̀ shʉ̀shʉ̀
gloaming,fʉ̀ʼʉ nèm kénáŋ
sp. weed,kÿɛɛ nɔ̀ɔn ndóŋ
dusk,fʉ̀ʼʉ nèm kénáŋ
rapacity,lekwoŋ nkáb tɛʼ
Wear this and that.,Kaa yɔɔn lé gi.
sp. ant,malélúm ntsẅɛ̀ʼ
lower case letter,kékɔ́gɔ menÿɔ́g
gloam,fʉ̀ʼʉ nèm kénáŋ
nightfall,fʉ̀ʼʉ nèm kénáŋ
fall,fʉ̀ʼʉ nèm kénáŋ
evenfall,fʉ̀ʼʉ nèm kénáŋ
rock drill,cʉ̀cÿɔ̀gɔ lefaŋ
dusky,fʉ̀ʼʉ nèm kénáŋ
watermelon vine,lepwɔʼ ntsentse
covetousness,lekwoŋ nkáb tɛʼ
k. hat for chiefs,cÿɔ̀ʼɔ sí mefùɔ
Wear this and that!,Kaa yɔɔn lâ gi.
sp. insect,mambóŋ métò kǔʼ
bore bit,cʉ̀cÿɔ̀gɔ lefaŋ
borer,cʉ̀cÿɔ̀gɔ lefaŋ
sp. caterpillar,máletsyɛ̀ mbʉ̀ŋ
woodborer,cʉ̀cÿɔ̀gɔ lefaŋ
Citrullus vulgaris,lepwɔʼ ntsentse
avaritia,lekwoŋ nkáb tɛʼ
twilit,fʉ̀ʼʉ nèm kénáŋ
twilight,fʉ̀ʼʉ nèm kénáŋ
sweet potato,mânkɔ́ʼ féfɔ́gɔ
avarice,lekwoŋ nkáb tɛʼ
tiny black caterpillar that eats coffee leaves,cʉ̀cÿɔ̀gɔ kaafé
greed,lekwoŋ nkáb tɛʼ
k. hat,kùbo nzeen nzse
stone drill,cʉ̀cÿɔ̀gɔ lefaŋ
crepuscule,fʉ̀ʼʉ nèm kénáŋ
crepuscle,fʉ̀ʼʉ nèm kénáŋ
I'm nothing at all.,Mèŋ ee te kěkě.
watermelon,lepwɔʼ ntsentse
tenaciousness,lekwɛ̌ nkandɔ́ɔn
The bed pisser came.,Mátsìtsìikǔ tǒo.
pertinacity,lekwɛ̌ nkandɔ́ɔn
I'm going to see you.,Mèŋ n ge líe gú.
persistence,lekwɛ̌ nkandɔ́ɔn
see you later,à cʉ́ʼ tsɔ́ fʉ̀ʼ
grenadine,mambú mbÿàg pÿág
sp. insect,mambʉ́ŋ métò kǔʼ
perseverance,lekwɛ̌ nkandɔ́ɔn
trident,lesɔ̀b mentyɛ́ʼɛ
tenacity,lekwɛ̌ nkandɔ́ɔn
He said what,À gɔ̌ɔn ngie kee
sp. caterpillar,cʉ̀cÿɔ̀gɔ ngesáŋ
capital letter,kùkwɔ̀ʼɔ menÿɔ́g
I understood a strange thing.,N juʼú kʉ́ panò.
see you soon,à cʉ́ʼ fʉ̀ʼʉ yɛ̌
persistency,lekwɛ̌ nkandɔ́ɔn
see you tomorrow morning,à cʉ́ʼ mbaʼámbaʼ
bloated stomach,lepfòm ndàŋa lìi
sp. weed,mákemte púɔ nzóŋ
doggedness,lekwɛ̌ nkandɔ́ɔn
sp. weed,mákʉmte púɔ nzóŋ
hide-and-seek game,mánkɔ̌ɔn nkàndóŋ
k. hat,cÿɔ̀ʼɔ kùbe ncwò
What did you come with,Ɔ̀ lɔgɔ́ kɔ́ ńtó
perseveration,lekwɛ̌ nkandɔ́ɔn
passion fruit,mambú mbÿàg pÿág
sp. insect,kwɔ̀ʼɔ fùɔ mámbàb
Will you fly again,Ɔ̀ ge gíŋ láʼ jʉʉ
The sun has bleached his clothes.,Nèm fɔgé nzsǒ ye.
You've been here before.,Ɔ̀ lǎ tóo jʉʼɔɔn.
You didn't see it; did you,Ɔ̀ kaa yé gyá élé
bloated stomach,lepfòm ndʉ̀ŋe lìi
sp. mango,máangwèle ndÿɔgɔ́
This village is not good.,Aláʼ yɔɔn té póŋ.
What did you come with?,Ɔ̀ lɔgɔ́ kɔ́ ńtó?
The wind passed that “jӱâ”.,Fefa cʉ̌a lê jӱâ.
If I could only have money,Kála n gẅiin nkáb
moss,mantsàʼ nkendʉ́ŋe
sp. weed,gúʼu nɔ̀ɔn panzwě
He ate the rotten banana.,À jÿǒ nkandi lʉ̌.
common bulbul,kìm ntse ntsẅɛ̀ʼɛ
We are the tax payers.,Peg papéen tágsè.
Hippobosca equina,fʉ́ŋeméntoŋ ngesáŋ
horsefly,fʉ́ŋeméntoŋ ngesáŋ
He just ate the bean.,À fóo lépfɛ́ mekú.
horse tick,fʉ́ŋeméntoŋ ngesáŋ
You didn't see it; did you?,Ɔ̀ kaa yé gyá élé?
This is a deal like no other.,Yɔɔn áa nò té làa.
He coughed that “kɔ́hɔ̀ʼ”.,À kẅǎg lê kɔ́hɔ̀ʼ.
clegg,fʉ́ŋeméntoŋ ngesáŋ
multiplication,lekẅiʼi ngʉa ngʉ̀a
The couscous sauce has too much water.,Nnáʼ mesaŋá sẅagá.
Welcome “mbà”,Tó ndɔɔn ndɔɔn mbà
cleg,fʉ́ŋeméntoŋ ngesáŋ
funeral,legwe nziŋte ziŋté
propagation,lekẅiʼi ngʉa ngʉ̀a
yesterday,jǔɔ gẅie à ka tɔ̌g
horse fly,fʉ́ŋeméntoŋ ngesáŋ
He left a long time ago.,À ně ńdáʼ ńgʉa le.
My departure has arrived.,Awɔ̀ɔn legʉ̀a kǔʼ.
k. hat,cÿɔ̀ʼɔ sí meŋwáláʼ
times,lekẅiʼi ngʉa ngʉ̀a
The meat is shared.,Mbab; ee ye gàbte.
tomorrow,jǔɔ gẅie à ne ntóo
generation,lekẅiʼi ngʉa ngʉ̀a
He did not eat because of the illness.,À kaa jÿó ńtí guɔ.
If I could only have money!,Kála n gẅiin nkáb!
Are we not going to leave,Pɔgɔ te gʉa wɔ́ ka
He left a long time ago.,À ně ńdáʼ ńgʉa lêe.
Where is the partridge sitting,Shʉ́ŋngẅi néŋe nzɔ̌
How much do you sell bananas,Ɔ̀ sẅiŋe nkandi láa
Friend; come and let's go,Ayí; tóo peg ɔ̀ gʉa
Come take the money and count it.,Tóo ḿbí nkáb; ésáŋ.
What are you getting from me,Ɔ̀ kẅé kɔ́ mbwó mèŋ
He sang until he burst out.,À zɔ̌b ntse tà fʉa.
Don't do this anymore.,Cʉ̀ʼʉ ńgÿo mmó yɛ̀.
He never traveled.,À laa túm ntse wɔ́.
Welcome “mbà”!,Tó ndɔɔn ndɔɔn mbà!
Here is your bag.,Apɔ̀ɔn gí;  á yɔɔn.
The taro is very soft.,Apʉ́a pÿɛ́ɛ lê cûu.
He threw himself into the water that “cǔm”.,À cʉmé ntse lê cǔm.
Here's the corn; take yours.,Ngesáŋ yɔɔn; pí gi.
Don't irritate me.,Te sẅite lóŋ wɔ̀ɔn.
There is the slit in the child's foot.,Leshʉ́a ée kwò múɔ.
Come carry your corn.,Tóo ńkaa gi ngesáŋ.
 He's sick; isn't he, Ńgie à ne ńguɔ káa
Abundance kills the grass.,Agyɔ́ɔn sẅɛ́ nzẅíŋ.
He will come see you.,À ge piŋ tó gyá gú.
Eh ! Theft is not good.,Heen! Etsǒŋ té poŋ.
Who are you insulting? Eh ,Ɔ̀ zoonte wɔ́? Ɛ̌ɛn
k. hat,cÿɔ̀ʼɔ kwaanzeennzse
Friend; come and eat the bean,Agí; tóo ḿpfɛ́ɛ mekú
This is a collection of stools.,Yɔɔn cùbte mekwɔ̀ʼɔ.
Friend; come and let's go!,Ayí; tóo peg ɔ̀ gʉa!
How much do you sell bananas?,Ɔ̀ sẅiŋe nkandi láa?
The rain droplet fell to the ground.,Letàb mbʉŋ cʉmé ssé.
spear with small bell for dancing queens,lekwoŋ ntswáʼa mefùɔ
He's going to buy a great outfit.,À ge júu màŋáʼ nzsǒ.
What are you getting from me?,Ɔ̀ kẅé kɔ́ mbwó mèŋ?
Come forward so we can go to the market.,Lwò pɔgɔ gʉa metʉ̌a.
You'll regret it later.,Ɔ̀ ge láʼ tá tsɔ́ɔn.
Who are you insulting? Eh !,Ɔ̀ zoonte wɔ́? Ɛ̌ɛn!
The child suffocated in the smoke.,Múɔ fomó tsɛ̀ɛ ndyé.
I don't like pride.,Mèŋ n te màŋáʼ kwóŋ.
k. hat,cÿɔ̀ʼɔ ssénkàg mendoŋ
This is my house.,Yɔɔn; ee mbʉ̀a yɔ̀ɔn.
Come so we can go “mbà lóo”,Tóo pɔ̀gɔ gʉa mbà lóo
Friend; come and eat the bean!,Agí; tóo ḿpfɛ́ɛ mekú!
He looks vaguely.,À líe jʉʼ pɔ́ magmag.
 Who are you doing this to, Ɔ̀ gÿo mmó yɛ né wɔ̌
His clothes were torn like “gwâ”.,Nzsǒ ye shʉ̌a lê gwâ.
truehearted,lekwoŋ kwoŋ ńnéŋe nzyè
debauched,lekwoŋ kwoŋ ńnéŋe nzyè
firm,lekwoŋ kwoŋ ńnéŋe nzyè
dissipated,lekwoŋ kwoŋ ńnéŋe nzyè
tight,lekwoŋ kwoŋ ńnéŋe nzyè
Come and put your stool.,Tóo ńtÿɔ́gɔ gí kwɔ̀ʼɔ.
dissolute,lekwoŋ kwoŋ ńnéŋe nzyè
Come so we can go “mbà lóo”!,Tóo pɔ̀gɔ gʉa mbà lóo!
flying,lekwoŋ kwoŋ ńnéŋe nzyè
It’s my friend I’m looking at.,Aa shǔ wɔɔn mie n die.
riotous,lekwoŋ kwoŋ ńnéŋe nzyè
I drank a mixture of wines.,Mèŋ n nǔ mecùbo melùʼ.
k. hat,cÿɔ̀ʼɔ njùʼ mentÿǒngúm
libertine,lekwoŋ kwoŋ ńnéŋe nzyè
fast,lekwoŋ kwoŋ ńnéŋe nzyè
Take it; you're going to give it to your father!,Kɔ̀ ńgʉa ńná né tá gù.
I'm going to Tam's.,Mèŋ n ge lé mbʉ̀a Tâm.
degenerate,lekwoŋ kwoŋ ńnéŋe nzyè
